id,Label,Value,Parm_StDev,type,Yr
57-CAAL-NZdblnorm-5,Main_RecrDev_1967,-0.00720738,0.192723,Main_RecrDev,1967
57-CAAL-NZdblnorm-5,Main_RecrDev_1968,0.0137748,0.191407,Main_RecrDev,1968
57-CAAL-NZdblnorm-5,Main_RecrDev_1969,-0.00875198,0.187058,Main_RecrDev,1969
57-CAAL-NZdblnorm-5,Main_RecrDev_1970,-0.0497648,0.182821,Main_RecrDev,1970
57-CAAL-NZdblnorm-5,Main_RecrDev_1971,-0.0351437,0.183352,Main_RecrDev,1971
57-CAAL-NZdblnorm-5,Main_RecrDev_1972,-0.017178,0.186269,Main_RecrDev,1972
57-CAAL-NZdblnorm-5,Main_RecrDev_1973,0.0125649,0.183999,Main_RecrDev,1973
57-CAAL-NZdblnorm-5,Main_RecrDev_1974,-0.0709317,0.182776,Main_RecrDev,1974
57-CAAL-NZdblnorm-5,Main_RecrDev_1975,-0.0941158,0.180203,Main_RecrDev,1975
57-CAAL-NZdblnorm-5,Main_RecrDev_1976,-0.0302387,0.17625,Main_RecrDev,1976
57-CAAL-NZdblnorm-5,Main_RecrDev_1977,-0.0053689,0.175679,Main_RecrDev,1977
57-CAAL-NZdblnorm-5,Main_RecrDev_1978,0.139938,0.149258,Main_RecrDev,1978
57-CAAL-NZdblnorm-5,Main_RecrDev_1979,0.108238,0.150464,Main_RecrDev,1979
57-CAAL-NZdblnorm-5,Main_RecrDev_1980,0.177902,0.133551,Main_RecrDev,1980
57-CAAL-NZdblnorm-5,Main_RecrDev_1981,-0.234725,0.147001,Main_RecrDev,1981
57-CAAL-NZdblnorm-5,Main_RecrDev_1982,-0.0533005,0.135427,Main_RecrDev,1982
57-CAAL-NZdblnorm-5,Main_RecrDev_1983,-0.200066,0.143778,Main_RecrDev,1983
57-CAAL-NZdblnorm-5,Main_RecrDev_1984,-0.211973,0.14014,Main_RecrDev,1984
57-CAAL-NZdblnorm-5,Main_RecrDev_1985,-0.470073,0.148174,Main_RecrDev,1985
57-CAAL-NZdblnorm-5,Main_RecrDev_1986,-0.157191,0.171246,Main_RecrDev,1986
57-CAAL-NZdblnorm-5,Main_RecrDev_1987,0.357027,0.143402,Main_RecrDev,1987
57-CAAL-NZdblnorm-5,Main_RecrDev_1988,0.0169749,0.166581,Main_RecrDev,1988
57-CAAL-NZdblnorm-5,Main_RecrDev_1989,-0.125069,0.163905,Main_RecrDev,1989
57-CAAL-NZdblnorm-5,Main_RecrDev_1990,-0.126321,0.17312,Main_RecrDev,1990
57-CAAL-NZdblnorm-5,Main_RecrDev_1991,0.041891,0.179302,Main_RecrDev,1991
57-CAAL-NZdblnorm-5,Main_RecrDev_1992,0.22877,0.178654,Main_RecrDev,1992
57-CAAL-NZdblnorm-5,Main_RecrDev_1993,0.193824,0.17715,Main_RecrDev,1993
57-CAAL-NZdblnorm-5,Main_RecrDev_1994,0.0259911,0.166785,Main_RecrDev,1994
57-CAAL-NZdblnorm-5,Main_RecrDev_1995,-0.0119436,0.163428,Main_RecrDev,1995
57-CAAL-NZdblnorm-5,Main_RecrDev_1996,0.6908,0.0986648,Main_RecrDev,1996
57-CAAL-NZdblnorm-5,Main_RecrDev_1997,0.120647,0.124554,Main_RecrDev,1997
57-CAAL-NZdblnorm-5,Main_RecrDev_1998,0.418543,0.0965016,Main_RecrDev,1998
57-CAAL-NZdblnorm-5,Main_RecrDev_1999,0.280385,0.0983503,Main_RecrDev,1999
57-CAAL-NZdblnorm-5,Main_RecrDev_2000,-0.380199,0.128978,Main_RecrDev,2000
57-CAAL-NZdblnorm-5,Main_RecrDev_2001,0.320134,0.0977168,Main_RecrDev,2001
57-CAAL-NZdblnorm-5,Main_RecrDev_2002,-0.149613,0.14064,Main_RecrDev,2002
57-CAAL-NZdblnorm-5,Main_RecrDev_2003,-0.0173472,0.143363,Main_RecrDev,2003
57-CAAL-NZdblnorm-5,Main_RecrDev_2004,0.0180313,0.147465,Main_RecrDev,2004
57-CAAL-NZdblnorm-5,Main_RecrDev_2005,-0.142809,0.155847,Main_RecrDev,2005
57-CAAL-NZdblnorm-5,Main_RecrDev_2006,0.0649587,0.156255,Main_RecrDev,2006
57-CAAL-NZdblnorm-5,Main_RecrDev_2007,0.0137218,0.156953,Main_RecrDev,2007
57-CAAL-NZdblnorm-5,Main_RecrDev_2008,-0.0812049,0.152348,Main_RecrDev,2008
57-CAAL-NZdblnorm-5,Main_RecrDev_2009,-0.170906,0.153403,Main_RecrDev,2009
57-CAAL-NZdblnorm-5,Main_RecrDev_2010,-0.218607,0.139631,Main_RecrDev,2010
57-CAAL-NZdblnorm-5,Main_RecrDev_2011,-0.244877,0.136641,Main_RecrDev,2011
57-CAAL-NZdblnorm-5,Main_RecrDev_2012,-0.253235,0.129141,Main_RecrDev,2012
57-CAAL-NZdblnorm-5,Main_RecrDev_2013,-0.00704825,0.113341,Main_RecrDev,2013
57-CAAL-NZdblnorm-5,Main_RecrDev_2014,-0.265174,0.112459,Main_RecrDev,2014
57-CAAL-NZdblnorm-5,Main_RecrDev_2015,-0.162582,0.107159,Main_RecrDev,2015
57-CAAL-NZdblnorm-5,Main_RecrDev_2016,-0.0997318,0.117147,Main_RecrDev,2016
57-CAAL-NZdblnorm-5,Main_RecrDev_2017,-0.138224,0.123403,Main_RecrDev,2017
57-CAAL-NZdblnorm-5,Main_RecrDev_2018,-0.374094,0.117643,Main_RecrDev,2018
57-CAAL-NZdblnorm-5,Main_RecrDev_2019,-0.0495586,0.121021,Main_RecrDev,2019
57-CAAL-NZdblnorm-5,Main_RecrDev_2020,0.325898,0.150995,Main_RecrDev,2020
57-CAAL-NZdblnorm-5,Main_RecrDev_2021,0.0705413,0.179333,Main_RecrDev,2021
57-CAAL-NZdblnorm-5,Late_RecrDev_2022,0.0406867,0.199155,Late_RecrDev,2022
57-CAAL-NZdblnorm-5,ForeRecr_2023,0,0.2,ForeRecr,2023
